,pageid,ns,por_pageid,por_ns,rwp_pageid,rwp_ns
"Смирнов, Владимир Александрович (поэт)",,,7325066.0,0.0,,
"Смогул, Александр Владимирович",,,7610523.0,0.0,,
"Снегова, Ирина Анатольевна",,,8277381.0,0.0,,
"Соколкин, Сергей Юрьевич",,,4712934.0,0.0,,
"Соколовская, Наталия Евгеньевна",,,1508962.0,0.0,,
"Солженицын, Александр Исаевич",,,53263.0,0.0,,
"Соллогуб, Владимир Александрович",,,21825.0,0.0,,
"Соловьёв, Борис Иванович",,,4360326.0,0.0,,
"Соловьёв, Владимир Александрович (драматург)",,,2511053.0,0.0,,
"Соловьёв, Сергей Владимирович",,,91341.0,0.0,,
"Соловьёв, Сергей Михайлович (поэт)",,,1196619.0,0.0,,
"Солодарь, Цезарь Самойлович",,,624518.0,0.0,,
"Сорин, Игорь Владимирович",,,593770.0,0.0,,
СОФИН,,,3614125.0,0.0,,
"Соя, Антон Владимирович",,,1213872.0,0.0,,
"Спасская, Ираида Васильевна",,,1649439.0,0.0,,
"Станевич, Вера Оскаровна",,,5645042.0,0.0,,
"Станишич, Йоле",,,1250871.0,0.0,,
"Станкевич, Владимир Владимирович",,,8348562.0,0.0,,
"Старцев, Пётр Николаевич (бард)",,,694910.0,0.0,,
"Степанов, Евгений Викторович",,,6257468.0,0.0,,
"Степанова, Варвара Фёдоровна",,,882658.0,0.0,,
"Стёпин, Алексей Анатольевич",,,2964719.0,0.0,,
"Столыпин, Александр Аркадьевич",,,154630.0,0.0,,
"Стоянов, Юрий Николаевич",,,689265.0,0.0,,
"Страйк, Алексей",,,1625075.0,0.0,,
"Стрелков, Евгений Михайлович",,,4117059.0,0.0,,
"Струйский, Дмитрий Юрьевич",,,8279233.0,0.0,,
"Струк, Арсентий Данилович",,,4451184.0,0.0,,
"Субботин, Василий Ефимович",,,5658022.0,0.0,,
"Субботин, Фёдор Евстафьевич",,,8503935.0,0.0,,
"Суворов, Александр Васильевич (поэт)",,,3220735.0,0.0,,
"Суворов, Александр Васильевич (психолог)",,,800533.0,0.0,,
"Судзиловский, Дмитрий Владиславович",,,3982899.0,0.0,,
"Сулейманов, Абдул-Вагаб Бекбулатович",,,3586343.0,0.0,,
"Султанов, Камиль Даниялович",,,4224477.0,0.0,,
"Супонев, Евгений Козьмич",,,3446027.0,0.0,,
"Сурво, Арво",,,1584693.0,0.0,,
"Суслов, Вольт Николаевич",,,7384114.0,0.0,,
"Суфтин, Георгий Иванович",,,6964298.0,0.0,,
"Суханов, Михаил Дмитриевич",,,6923275.0,0.0,,
"Сухотин, Михаил Александрович",,,8583214.0,0.0,,
"Суюнчев, Азамат Алимович",,,7543210.0,0.0,,
"Сюннерберг, Константин Александрович",,,1333890.0,0.0,,
"Сюрюн-оол, Салим Сазыгович",,,3961077.0,0.0,,
"Таганов, Дмитрий Анатольевич",,,6899290.0,0.0,,
Тажи Мухитдин,,,4861012.0,0.0,,
"Талов, Марк Владимирович",,,3826775.0,0.0,,
"Тамразов, Николай Ишувич",,,892115.0,0.0,,
"Тарасенко, Александр Георгиевич",,,5332357.0,0.0,,
"Тарасов, Антон Юрьевич",,,5099173.0,0.0,,
"Тарасов, Арсений Алексеевич",,,1990598.0,0.0,,
"Тарасов, Евгений Михайлович (поэт)",,,6923354.0,0.0,,
"Тарасов, Марат Васильевич",,,4880304.0,0.0,,
"Тарасов, Николай Антонинович",,,7718400.0,0.0,,
"Тарасов, Савва Иванович",,,2832250.0,0.0,,
"Тарханов, Андрей Семёнович",,,3191355.0,0.0,,
"Таяновский, Игорь Александрович",,,1911887.0,0.0,,
"Тебуев, Шукур Шабатович",,,4516058.0,0.0,,
"Теветкел, Николай Александрович",,,3463498.0,0.0,,
"Телесов, Кюгей Чырбыкчинович",,,4706974.0,0.0,,
"Теппеев, Алим Магомедович",,,4795852.0,0.0,,
"Терентьев, Сергей Владимирович",,,632049.0,0.0,,
"Теучеж, Цуг",,,970678.0,0.0,,
"Тимирёва, Анна Васильевна",,,99439.0,0.0,,
"Тимофеев, Виктор Леонтьевич",,,7325967.0,0.0,,
"Тимофеев, Сергей Анатольевич (художник)",,,890266.0,0.0,,
"Тиников, Николай Егорович",,,4398082.0,0.0,,
"Титов, Евгений Николаевич",,,4863634.0,0.0,,
"Тихомиров, Владимир Георгиевич",,,1631611.0,0.0,,
"Тихомиров, Олег Николаевич",,,2354949.0,0.0,,
"Тихонов, Валерий Евгеньевич",,,2050079.0,0.0,,
"Ткаченко, Анатолий Сергеевич",,,1664728.0,0.0,,
"Ткаченко, Владимир Борисович",,,1321017.0,0.0,,
"Токболатов, Сираждин Насирович",,,4089316.0,0.0,,
"Толстой, Алексей Николаевич",,,45521.0,0.0,,
"Тонконогов, Дмитрий Валентинович",,,357503.0,0.0,,
"Топанов, Александр Михайлович",,,3929609.0,0.0,,
"Тороев, Аполлон Андреевич",,,3898979.0,0.0,,
"Третьяков, Виктор Анатольевич",,,249421.0,0.0,,
"Триус, Эсфирь Борисовна",,,1017910.0,0.0,,
"Троицкий, Сергей Евгеньевич",,,500496.0,0.0,,
"Трошин, Максим Юрьевич",,,5416114.0,0.0,,
"Трубина, Марфа Дмитриевна",,,2703568.0,0.0,,
"Трунин, Иван Вадимович",,,7357079.0,0.0,,
"Туйгунов, Риф Галимович",,,4691229.0,0.0,,
"Тукай, Габдулла",,,168326.0,0.0,,
"Туласынов, Пантелеймон Яковлевич",,,8157883.0,0.0,,
"Турбина, Ника Георгиевна",,,390731.0,0.0,,
"Тургенев, Андрей Иванович",,,6925144.0,0.0,,
"Турков, Геннадий Леонидович",,,7587477.0,0.0,,
"Туроверов, Николай Николаевич",,,262177.0,0.0,,
"Тучков, Владимир Яковлевич",,,6225595.0,0.0,,
"Тхагазитов, Зубер Мухамедович",,,3905174.0,0.0,,
"Тюленев, Игорь Николаевич",,,1930105.0,0.0,,
"Тюняев, Андрей Александрович",,,355971.0,0.0,,
"Тюрин, Вячеслав Владимирович",,,4561401.0,0.0,,
"Тяптин, Владимир Яковлевич",,,4526499.0,0.0,,
"Узденов, Альберт Магометович",,,3610527.0,0.0,,
"Уйп, Мишши",,,741934.0,0.0,,
"Укачин, Борис Укачинович",,,3622698.0,0.0,,
"Улзытуев, Дондок Аюшеевич",,,2674830.0,0.0,,
Улуро Адо,,,1649113.0,0.0,,
"Улюкаев, Алексей Валентинович",,,278856.0,0.0,,
Нар Урини,,,3055476.0,0.0,,
"Урташ, Валентин Андреевич",,,4351102.0,0.0,,
"Усеинов, Сейран Меметович",,,8441040.0,0.0,,
"Усманов, Арби Усманович",,,6079300.0,0.0,,
"Успенский, Эдуард Николаевич",,,132508.0,0.0,,
"Утежанов, Мажлис Муханбетжанович",,,8491631.0,0.0,,
"Ухсай, Яков Гаврилович",,,371022.0,0.0,,
"Фазыл, Риза Эмирович",,,6842631.0,0.0,,
"Файзуллин, Мирхайдар Мустафович",,,4909447.0,0.0,,
"Фаустова, Эльмара Нургалеевна",,,4162062.0,0.0,4162062.0,0.0
"Фёдоров, Владимир Анатольевич (актёр)",,,699887.0,0.0,,
"Фёдоров, Владимир Николаевич",,,7626309.0,0.0,,
"Федотов, Михаил Иванович",,,4056141.0,0.0,,
"Федулов, Александр Николаевич",,,6339444.0,0.0,,
"Феклистов, Евгений Сергеевич",,,1882212.0,0.0,,
"Феничев, Михаил",,,8062500.0,0.0,,
"Фефер, Ицик",,,223253.0,0.0,,
"Филановский, Борис Даниилович",,,8330398.0,0.0,,
"Филатов, Анатолий Ефимович",,,8567661.0,0.0,,
"Филимонов, Дмитрий Иванович",,,7250078.0,0.0,,
"Филимонов, Дмитрий Фёдорович",,,1811609.0,0.0,,
"Филиппов, Роман Юрьевич",,,2848233.0,0.0,,
"Филонов, Павел Николаевич",,,11598.0,0.0,,
"Фихман, Яков Ильич",,,363414.0,0.0,,
"Фиш, Геннадий Семёнович",,,156751.0,0.0,,
"Фридман, Михаил Владимирович",,,915736.0,0.0,,
"Фролов, Иван Ефимович",,,70325.0,0.0,,
"Фролов, Николай Адрианович",,,1832665.0,0.0,,
"Фролов, Пётр Андреевич",,,4274069.0,0.0,,
"Фролова, Елена Борисовна",,,403314.0,0.0,,
"Фукс, Борис Борисович",,,6572135.0,0.0,,
"Хавпачев, Амирхан Асхадович",,,7335135.0,0.0,,
"Хамидов, Абдул-Хамид Хамидович",,,4923929.0,0.0,,
"Хамхоев, Ваха Висангиреевич",,,5183339.0,0.0,,
"Ханбеков, Леонид Васильевич",,,4018645.0,0.0,,
"Ханмурзаев, Наби",,,3905279.0,0.0,,
"Ханфенов, Алим Мазанович",,,4413196.0,0.0,,
"Хаппалаев, Юсуп Рамазанович",,,7158335.0,0.0,,
Хасан Назар,,,3991631.0,0.0,,
"Хаславский, Олег Львович",,,4201962.0,0.0,,
"Хашагульгов, Али Татарович",,,2972897.0,0.0,,
"Ходов, Камал Хазбиевич",,,3702988.0,0.0,,
"Холодный, Эдуард Фёдорович",,,8031252.0,0.0,,
"Хоныков, Мардарий",,,953856.0,0.0,,
"Храмов, Евгений Львович",,,4312260.0,0.0,,
"Хромов, Олег Юрьевич",,,1587633.0,0.0,,
"Хромов, Пётр Филиппович",,,3238609.0,0.0,,
"Хугаев, Георгий Доментьевич",,,2720527.0,0.0,,
"Хузангай, Пётр Петрович",,,611861.0,0.0,,
"Хусаинов, Айдар Гайдарович",,,889481.0,0.0,,
"Цветаев, Борис Николаевич",,,1018688.0,0.0,,
"Цеков, Пасарби Кучукович",,,3564980.0,0.0,,
"Цой, Анита Сергеевна",,,1365734.0,0.0,,
"Цыганов, Вадим Борисович",,,7303339.0,0.0,,
"Цыганов, Николай Фёдорович (лингвист)",,,3586790.0,0.0,,
"Чавчавадзе, Александр Гарсеванович",,,85392.0,0.0,,
"Чагат-Строев, Павел Александрович",,,3596674.0,0.0,,
"Чалый, Богдан Иосифович",,,2331198.0,0.0,,
"Чанышева, Фания Гафаровна",,,8271317.0,0.0,,
"Чардымский, Алексей Борисович",,,5291879.0,0.0,,
"Чаринов, Муэддин",,,3905453.0,0.0,,
"Чашечников, Леонид Николаевич",,,8509714.0,0.0,,
"Чебанов, Анатолий Сафронович",,,3599881.0,0.0,,
"Чебодаев, Михаил Николаевич",,,3956530.0,0.0,,
"Черевко, Кирилл Евгеньевич",,,6136208.0,0.0,,
"Черемисин, Борис Ефимович",,,6984065.0,0.0,,
"Черницов, Максим Алексеевич",,,695113.0,0.0,,
"Чернухин, Игорь Андреевич",,,7440874.0,0.0,,
"Чёрный, Дмитрий Владимирович",,,868127.0,0.0,,
"Чернышев, Дмитрий",,,5956725.0,0.0,,
"Чернышёв, Фёдор Сергеевич",,,1928426.0,0.0,,
"Чертков, Леонид Натанович",,,3780414.0,0.0,,
"Чех, Александр",,,7536228.0,0.0,,
"Чиграков, Сергей Николаевич",,,34150.0,0.0,,
"Чигрин, Евгений Михайлович",,,4026642.0,0.0,,
"Чиндыков, Борис Борисович",,,1102016.0,0.0,,
"Чубукин, Сергей Владимирович",,,8548871.0,0.0,,
Чукундалав,,,3917876.0,0.0,,
"Чурагулов, Рамиль Мутагарович",,,7011520.0,0.0,,
"Шабаев, Марс Садриевич",,,1878794.0,0.0,,
"Шавловский, Константин Борисович",,,3966359.0,0.0,,
"Шавлы, Стихван",,,3635072.0,0.0,,
"Шагин, Антон Александрович",,,1557639.0,0.0,,
Шадт Булат,,,6865291.0,0.0,,
